id,geokret,lat,lon,elevation,country,distance,waypoint,author,comment,pictures_count,comments_count,username,app,app_ver,created_on_datetime,moved_on_datetime,updated_on_datetime,move_type,position,comment_hidden
6117039,102319,55.66021,37.51254,199,RU,0,NULL,23452,Родился здесь,0,0,NULL,www,v2.55.1,2025-02-15 15:47:10+00,2025-02-15 15:47:09+00,2025-03-22 18:23:00+00,5,0101000020E610000028F224E99AC14240FF3EE3C281D44B40,False
6117038,56678,49.54058,8.49117,105,DE,0,GCAB4DM,31022,Nach kurzer Suche gefunden.,0,0,NULL,c:geo,2025.01.18,2025-02-15 15:39:52+00,2025-02-15 15:39:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007A8D5DA27AFB2040936FB6B931C54840,False
6117037,56678,49.5402,8.49378,106,DE,0,GCAB4DJ,31022,Schnell gefunden und den Namen vom Zwerg notiert. Wir haben wegen dem anderen Cach die Runde hier gestartet,0,0,NULL,c:geo,2025.01.18,2025-02-15 15:27:43+00,2025-02-15 15:26:00+00,2025-03-22 18:23:00+00,5,0101000020E610000077D66EBBD0FC20404CA60A4625C54840,False
6117036,56678,49.541,8.4957,103,DE,12,GCB0QTE,31022,Den konnte ich schnell finden,0,0,NULL,c:geo,2025.01.18,2025-02-15 15:15:23+00,2025-02-15 15:14:00+00,2025-03-22 18:23:00+00,5,0101000020E61000002041F163CCFD20406891ED7C3FC54840,False
6117035,102318,55.66021,37.51254,199,RU,0,NULL,23452,Родился здесь,0,0,NULL,www,v2.55.1,2025-02-15 15:12:58+00,2025-02-15 15:12:57+00,2025-03-22 18:23:00+00,5,0101000020E610000028F224E99AC14240FF3EE3C281D44B40,False
6117034,78870,43.39705,6.45628,58,FR,31,GCB39E2,36296,C'est AM qui met la main dessus. Merci pour la cache. Nous avons passé une excellente journée. Un PF pour la réalisation.,0,0,NULL,c:geo,2025.02.15-NB-41a21c6,2025-02-15 14:54:15+00,2025-02-15 14:53:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000884677103BD319403B70CE88D2B24540,False
6117033,70551,43.39705,6.45628,58,FR,31,GCB39E2,36296,C'est AM qui met la main dessus. Merci pour la cache. Nous avons passé une excellente journée. Un PF pour la réalisation.,0,0,NULL,c:geo,2025.02.15-NB-41a21c6,2025-02-15 14:54:14+00,2025-02-15 14:53:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000884677103BD319403B70CE88D2B24540,False
6117032,54203,43.39705,6.45628,58,FR,31,GCB39E2,36296,C'est AM qui met la main dessus. Merci pour la cache. Nous avons passé une excellente journée. Un PF pour la réalisation.,0,0,NULL,c:geo,2025.02.15-NB-41a21c6,2025-02-15 14:54:13+00,2025-02-15 14:53:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000884677103BD319403B70CE88D2B24540,False
6117031,87780,40.19305,0.21978,3,ES,94,GCARPAD,37438,"Igual que l'any passat, faig una visita express a la població per conèixer un poc més sobre geocaching i saludar als companys d'aventures. Gracies per portar tan prop de casa un caché com aquest.

---
&gt;No devores caches, millor assaborix-los.

Gracies *GEOCASTELLON TEAM* per amagar i mantindre este caché.
**Gracies a este Exhibición de cachés GPS**  *GPS Adventures Maze - MAZE SPAIN 2.0*, D 1.5/T 1.5, **ya son 2502 anecdotes viscudes 🐺**",0,0,NULL,c:geo,2025.01.18,2025-02-15 14:31:42+00,2025-02-15 14:29:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000FD4D2844C021CC3F143FC6DCB5184440,False
6117030,91004,NULL,NULL,NULL,NULL,NULL,NULL,18243,Jedzie ze mną ,0,0,NULL,www,v2.55.1,2025-02-15 14:00:34+00,2025-01-17 22:59:00+00,2025-02-15 14:00:34+00,1,NULL,False
6117029,81160,50.17365,19.47308,355,PL,7,GC5WB47,47465,"Skrytka ""Zbyszek"" znaleziona na koniec dnia, była świetnym jego zwieńczeniem :) 
Etapu pośredniego nie znaleźliśmy ale o tej porze roku udało się skrytkę wypatrzeć, na miejscu poszukiwania kluczyka poszły nawet sprawnie, o dziwo bo maskowanie świetne :)
A sama skrytka no robi wrażenie imponujący rozmiar, bogato wyposażona, super :)
Dziękujemy!!",0,0,NULL,c:geo,2025.01.18,2025-02-15 13:59:22+00,2025-02-09 14:56:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000456458C51B793340A779C7293A164940,False
6117028,63138,NULL,NULL,NULL,NULL,NULL,NULL,18243,Jedzie ze mną ,0,0,NULL,www,v2.55.1,2025-02-15 13:58:10+00,2025-01-17 21:53:00+00,2025-02-15 13:58:10+00,1,NULL,False
6117027,102317,55.66021,37.51254,199,RU,0,NULL,23452,Родился здесь,0,0,NULL,www,v2.55.1,2025-02-15 13:38:51+00,2025-02-15 13:38:51+00,2025-03-22 18:23:00+00,5,0101000020E610000028F224E99AC14240FF3EE3C281D44B40,False
6117026,102149,53.0735,18.22262,39,PL,0,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:35:43+00,2025-02-15 13:35:00+00,2025-03-22 18:23:00+00,0,0101000020E61000007E6FD39FFD383240C520B07268894A40,False
6117025,102150,53.0735,18.22262,39,PL,0,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:34:58+00,2025-02-15 13:34:00+00,2025-03-22 18:23:00+00,0,0101000020E61000007E6FD39FFD383240C520B07268894A40,False
6117024,102144,53.0735,18.22262,39,PL,0,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:34:21+00,2025-02-15 13:34:00+00,2025-03-22 18:23:00+00,0,0101000020E61000007E6FD39FFD383240C520B07268894A40,False
6117023,101238,53.0735,18.22262,39,PL,0,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:33:48+00,2025-02-15 13:33:00+00,2025-03-22 18:23:00+00,0,0101000020E61000007E6FD39FFD383240C520B07268894A40,False
6117022,102138,53.0735,18.22262,39,PL,0,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:32:33+00,2025-02-15 13:31:00+00,2025-03-22 18:23:00+00,0,0101000020E61000007E6FD39FFD383240C520B07268894A40,False
6117021,101253,53.07943,17.59706,77,PL,42,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:31:33+00,2025-02-15 13:30:00+00,2025-03-22 18:23:00+00,0,0101000020E6100000F0BF95ECD8983140202922C32A8A4A40,False
6117020,101244,53.07943,17.59706,77,PL,42,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:30:40+00,2025-02-15 13:30:00+00,2025-03-22 18:23:00+00,0,0101000020E6100000F0BF95ECD8983140202922C32A8A4A40,False
6117019,101208,53.07943,17.59706,77,PL,42,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:29:54+00,2025-02-15 13:29:00+00,2025-03-22 18:23:00+00,0,0101000020E6100000F0BF95ECD8983140202922C32A8A4A40,False
6117018,101242,53.0735,18.22262,39,PL,0,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:29:14+00,2025-02-15 13:28:00+00,2025-03-22 18:23:00+00,0,0101000020E61000007E6FD39FFD383240C520B07268894A40,False
6117017,101210,53.0735,18.22262,39,PL,0,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:28:15+00,2025-02-15 13:27:00+00,2025-03-22 18:23:00+00,0,0101000020E61000007E6FD39FFD383240C520B07268894A40,False
6117016,96788,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vamos ali,0,0,Perfeito22,www,v2.55.1,2025-02-15 13:28:08+00,2025-02-15 13:26:00+00,2025-02-15 13:28:08+00,1,NULL,False
6117015,102316,55.66021,37.51254,199,RU,0,NULL,23452,Родился здесь,0,0,NULL,www,v2.55.1,2025-02-15 13:27:52+00,2025-02-15 13:27:52+00,2025-03-22 18:23:00+00,5,0101000020E610000028F224E99AC14240FF3EE3C281D44B40,False
6117014,101240,53.07943,17.59706,77,PL,42,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:27:17+00,2025-02-15 13:26:00+00,2025-03-22 18:23:00+00,0,0101000020E6100000F0BF95ECD8983140202922C32A8A4A40,False
6117013,101243,53.07943,17.59706,77,PL,42,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:25:53+00,2025-02-15 13:24:00+00,2025-03-22 18:23:00+00,0,0101000020E6100000F0BF95ECD8983140202922C32A8A4A40,False
6117012,101205,53.07943,17.59706,77,PL,42,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:24:00+00,2025-02-15 13:22:00+00,2025-03-22 18:23:00+00,0,0101000020E6100000F0BF95ECD8983140202922C32A8A4A40,False
6117011,101206,53.0735,18.22262,39,PL,0,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:22:26+00,2025-02-15 13:21:00+00,2025-03-22 18:23:00+00,0,0101000020E61000007E6FD39FFD383240C520B07268894A40,False
6117010,101246,53.0735,18.22262,39,PL,0,OP9SLS,19185,,0,0,NULL,www,v2.55.1,2025-02-15 13:20:43+00,2025-02-15 13:18:00+00,2025-03-22 18:23:00+00,0,0101000020E61000007E6FD39FFD383240C520B07268894A40,False
6117008,102315,55.66021,37.51254,199,RU,0,NULL,23452,Родился здесь,0,0,NULL,www,v2.55.1,2025-02-15 13:15:32+00,2025-02-15 13:15:32+00,2025-03-22 18:23:00+00,5,0101000020E610000028F224E99AC14240FF3EE3C281D44B40,False
6117007,83213,50.39528,18.95033,282,PL,2,OP9BH1,22859,Poszło całkiem sprawnie. Dzięki za keszyka.,0,0,NULL,c:geo,2025.01.18,2025-02-15 12:55:46+00,2025-02-15 12:55:00+00,2025-03-22 18:23:00+00,5,0101000020E61000005E68AED348F33240A661F88898324940,False
6117006,83213,50.4131,18.94872,297,PL,1,OP9AGH,22859,"Ba wyciągnięcie ręki,  oczywiście. Dzięki",0,0,NULL,c:geo,2025.01.18,2025-02-15 12:46:18+00,2025-02-15 12:46:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000A60F5D50DFF2324022FDF675E0344940,False
6117005,83213,50.41113,18.93933,322,PL,3,OP9BN9,22859,Poszło całkiem przyzwoicie i to przy sobocie. Dzięki,0,0,NULL,c:geo,2025.01.18,2025-02-15 12:37:45+00,2025-02-15 12:37:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000D5264EEE77F03240C63368E89F344940,False
6117004,83213,50.40317,18.90227,304,PL,1,OP9L9H,22859,Fajna szybka skrzyneczka. Dzieki,0,0,NULL,c:geo,2025.01.18,2025-02-15 12:26:15+00,2025-02-15 12:26:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007429AE2AFBE632403A5D16139B334940,False
6117003,102311,55.66021,37.51254,199,RU,0,NULL,23452,Родился здесь,0,0,NULL,www,v2.55.1,2025-02-15 12:13:27+00,2025-02-15 12:13:27+00,2025-03-22 18:23:00+00,5,0101000020E610000028F224E99AC14240FF3EE3C281D44B40,False
6117002,61562,50.85682,20.61532,252,PL,0,OP9U6K,16193,Zimowy spacerek TFTC,0,0,NULL,c:geo,2025.01.18,2025-02-15 11:55:48+00,2025-02-15 11:55:00+00,2025-03-22 18:23:00+00,5,0101000020E610000021938C9C859D344084471B47AC6D4940,False
6117001,83213,50.39392,18.91885,326,PL,0,OP9HNQ,22859,"Logbook zmarzł to wrzucam fotkę, byle do wiosnny. Dzięki",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:49:46+00,2025-02-15 10:53:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000FAEDEBC039EB3240C39E76F86B324940,False
6117000,83213,50.39377,18.91793,327,PL,0,OP9HNS,22859,"Jaszczur zacny. Kordy faktycznie mylą,  ale nie ma tego złego. Dzięki.",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:49:39+00,2025-02-15 11:00:00+00,2025-03-22 18:23:00+00,5,0101000020E61000006C04E275FDEA3240AE122C0E67324940,False
6116999,83213,50.39535,18.9179,329,PL,0,OP9HNP,22859,"Spacerek po parku. Wpada następna skrzyneczka , a takie to ja sobie cenie. Dzięki",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:49:32+00,2025-02-15 10:44:00+00,2025-03-22 18:23:00+00,5,0101000020E610000097FF907EFBEA32409F3C2CD49A324940,False
6116998,83213,50.39587,18.91692,331,PL,0,OP9K1H,22859,Banalne a zarazem skuteczne maskowanie. Chwilę musiałem pomyśleć. Dzięki,0,0,NULL,c:geo,2025.01.18,2025-02-15 11:49:19+00,2025-02-15 10:33:00+00,2025-03-22 18:23:00+00,5,0101000020E61000005F0CE544BBEA3240D8BB3FDEAB324940,False
6116997,83213,50.39383,18.91568,321,PL,0,OP9HNR,22859,"Maly, niepozorny, bez lisci poszło łatwo. Dzięki.",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:49:11+00,2025-02-15 11:07:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000ED9925016AEA324083177D0569324940,False
6116996,83213,50.39613,18.91648,331,PL,0,OP9KDC,22859,"Odrobina śniegu na szczęście nie utrudniała poszukiwań. Keszyk złapany, dzieki",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:49:02+00,2025-02-15 10:37:00+00,2025-03-22 18:23:00+00,5,0101000020E61000002670EB6E9EEA3240747B4963B4324940,False
6116995,83213,50.39438,18.91275,317,PL,0,OP9KZJ,22859,Poszlo całkiem zeinnie chociaż trochę się obawiałem że względu na snieg. Skrzyneczka złapana. Dzięki,0,0,NULL,c:geo,2025.01.18,2025-02-15 11:48:53+00,2025-02-15 11:16:00+00,2025-03-22 18:23:00+00,5,0101000020E61000008B6CE7FBA9E932402619390B7B324940,False
6116994,83213,50.3941,18.9143,314,PL,0,OP9K1J,22859,"I chciałbym człowiek na skuśke przeskoczyć,  ale po ck jak wszystkie ścieżki prowadzą do keszy. Dzięki",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:48:45+00,2025-02-15 11:27:00+00,2025-03-22 18:23:00+00,5,0101000020E610000099BB96900FEA324043AD69DE71324940,False
6116993,83213,50.39617,18.91422,321,PL,25,OP9K1L,22859,Pierwsze kotu za płoty. Dzięki,0,0,NULL,c:geo,2025.01.18,2025-02-15 11:48:36+00,2025-02-15 10:25:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000605969520AEA324002D4D4B2B5324940,False
6116992,78658,45.62227,-0.60067,50,FR,0,GCAWRE6,30322,"Journée geocaching entre géo-copains. 
Partis de bon matin, on profite du temps plus clément pour aller découvrir ces caches repérées depuis un moment. 
La Team est composée de Snoopy, les Koalablanc  et moi-même. 

Sur place, la boîte est trouvée sans souci, loguée en Team Cagouille 17 et remise en place soigneusement. 

Merci sybriel17 pour cette cache ""La boucle des drôles n° 4/9"" et cette belle balade découverte de la région. 

*""Je ne veux désormais collectionner que les moments de bonheur"" Stendhal*",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:40:26+00,2025-02-15 11:38:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000B806B64AB038E3BF16A4198BA6CF4640,False
6116991,53390,45.62227,-0.60067,50,FR,0,GCAWRE6,30322,"Journée geocaching entre géo-copains. 
Partis de bon matin, on profite du temps plus clément pour aller découvrir ces caches repérées depuis un moment. 
La Team est composée de Snoopy, les Koalablanc  et moi-même. 

Sur place, la boîte est trouvée sans souci, loguée en Team Cagouille 17 et remise en place soigneusement. 

Merci sybriel17 pour cette cache ""La boucle des drôles n° 4/9"" et cette belle balade découverte de la région. 

*""Je ne veux désormais collectionner que les moments de bonheur"" Stendhal*",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:40:25+00,2025-02-15 11:38:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000B806B64AB038E3BF16A4198BA6CF4640,False
6116990,78658,45.62373,-0.59948,55,FR,0,GCAWREG,30322,"Journée geocaching entre géo-copains. 
Partis de bon matin, on profite du temps plus clément pour aller découvrir ces caches repérées depuis un moment. 
La Team est composée de Snoopy, les Koalablanc  et moi-même. 

Sur place, la boîte est trouvée sans souci, loguée en Team Cagouille 17 et remise en place soigneusement. 

Merci sybriel17 pour cette cache ""La boucle des drôles n°5/9"" et cette belle balade découverte de la région. 

*""Je ne veux désormais collectionner que les moments de bonheur"" Stendhal*",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:27:25+00,2025-02-15 11:27:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000026553AEF02EE3BF5DC47762D6CF4640,False
6116989,53390,45.62373,-0.59948,55,FR,0,GCAWREG,30322,"Journée geocaching entre géo-copains. 
Partis de bon matin, on profite du temps plus clément pour aller découvrir ces caches repérées depuis un moment. 
La Team est composée de Snoopy, les Koalablanc  et moi-même. 

Sur place, la boîte est trouvée sans souci, loguée en Team Cagouille 17 et remise en place soigneusement. 

Merci sybriel17 pour cette cache ""La boucle des drôles n°5/9"" et cette belle balade découverte de la région. 

*""Je ne veux désormais collectionner que les moments de bonheur"" Stendhal*",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:27:24+00,2025-02-15 11:27:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000026553AEF02EE3BF5DC47762D6CF4640,False
6116988,84569,50.77598,15.75765,605,PL,1,OP91N3,50517,"⌚  11:27

Obiecałem, że wrócę i wróciłem! Dzięki!

Moje 252 znalezienie!",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:25:13+00,2025-02-15 10:27:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000F9A067B3EA832F40CF2C095053634940,False
6116986,98733,50.77598,15.75765,605,PL,1,OP91N3,50517,"⌚  11:27

Obiecałem, że wrócę i wróciłem! Dzięki!

Moje 252 znalezienie!",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:25:12+00,2025-02-15 10:27:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000F9A067B3EA832F40CF2C095053634940,False
6116987,84945,50.77598,15.75765,605,PL,1,OP91N3,50517,"⌚  11:27

Obiecałem, że wrócę i wróciłem! Dzięki!

Moje 252 znalezienie!",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:25:12+00,2025-02-15 10:27:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000F9A067B3EA832F40CF2C095053634940,False
6116985,84555,50.77598,15.75765,605,PL,1,OP91N3,50517,"⌚  11:27

Obiecałem, że wrócę i wróciłem! Dzięki!

Moje 252 znalezienie!",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:25:11+00,2025-02-15 10:27:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000F9A067B3EA832F40CF2C095053634940,False
6116983,92115,50.42458,2.37948,165,FR,0,GC9Z6WV,42236,"🔹Les Mystères de Brias #5🔹

▪️Le 15 février 2025
▪️A 12:13

▶ Cotations lors de l'enregistrement : D 3.0 / T2.5
▶ Taille du conteneur : Micro

Je récupère les boîtes de la série pour une remise au propre.

Bon Geocaching !!!

Pioukpiouk62",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:13:42+00,2025-02-15 11:13:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007EE36BCF2C09034091442FA358364940,False
6116984,92109,50.42458,2.37948,165,FR,0,GC9Z6WV,42236,"🔹Les Mystères de Brias #5🔹

▪️Le 15 février 2025
▪️A 12:13

▶ Cotations lors de l'enregistrement : D 3.0 / T2.5
▶ Taille du conteneur : Micro

Je récupère les boîtes de la série pour une remise au propre.

Bon Geocaching !!!

Pioukpiouk62",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:13:42+00,2025-02-15 11:13:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007EE36BCF2C09034091442FA358364940,False
6116982,102032,50.42458,2.37948,165,FR,0,GC9Z6WV,42236,"🔹Les Mystères de Brias #5🔹

▪️Le 15 février 2025
▪️A 12:13

▶ Cotations lors de l'enregistrement : D 3.0 / T2.5
▶ Taille du conteneur : Micro

Je récupère les boîtes de la série pour une remise au propre.

Bon Geocaching !!!

Pioukpiouk62",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:13:41+00,2025-02-15 11:13:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007EE36BCF2C09034091442FA358364940,False
6116981,78658,45.62527,-0.59885,58,FR,0,GCAWREM,30322,"Journée geocaching entre géo-copains. 
Partis de bon matin, on profite du temps plus clément pour aller découvrir ces caches repérées depuis un moment. 
La Team est composée de Snoopy, les Koalablanc  et moi-même. 

Sur place, la boîte est trouvée sans souci, loguée en Team Cagouille 17 et remise en place soigneusement. 

Merci sybriel17 pour cette cache ""La boucle des drôles n°6/9"" et cette belle balade découverte de la région. 

*""Je ne veux désormais collectionner que les moments de bonheur"" Stendhal*",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:13:24+00,2025-02-15 11:12:00+00,2025-03-22 18:23:00+00,5,0101000020E61000000BB5A679C729E3BFC095ECD808D04640,False
6116980,53390,45.62527,-0.59885,58,FR,0,GCAWREM,30322,"Journée geocaching entre géo-copains. 
Partis de bon matin, on profite du temps plus clément pour aller découvrir ces caches repérées depuis un moment. 
La Team est composée de Snoopy, les Koalablanc  et moi-même. 

Sur place, la boîte est trouvée sans souci, loguée en Team Cagouille 17 et remise en place soigneusement. 

Merci sybriel17 pour cette cache ""La boucle des drôles n°6/9"" et cette belle balade découverte de la région. 

*""Je ne veux désormais collectionner que les moments de bonheur"" Stendhal*",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:13:22+00,2025-02-15 11:12:00+00,2025-03-22 18:23:00+00,5,0101000020E61000000BB5A679C729E3BFC095ECD808D04640,False
6116978,92115,50.42108,2.37705,160,FR,1,GC9Z9BE,42236,"🔹Les Mystères de Brias #16🔹

▪️Le 15 février 2025
▪️A 12:13

▶ Cotations lors de l'enregistrement : D 2.5 / T1.5
▶ Taille du conteneur : Micro

Je récupère les boîtes de la série pour une remise au propre.

Bon Geocaching !!!

Pioukpiouk62",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:13:18+00,2025-02-15 11:12:00+00,2025-03-22 18:23:00+00,5,0101000020E610000087A757CA32040340F67F0EF3E5354940,False
6116979,92109,50.42108,2.37705,160,FR,1,GC9Z9BE,42236,"🔹Les Mystères de Brias #16🔹

▪️Le 15 février 2025
▪️A 12:13

▶ Cotations lors de l'enregistrement : D 2.5 / T1.5
▶ Taille du conteneur : Micro

Je récupère les boîtes de la série pour une remise au propre.

Bon Geocaching !!!

Pioukpiouk62",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:13:18+00,2025-02-15 11:12:00+00,2025-03-22 18:23:00+00,5,0101000020E610000087A757CA32040340F67F0EF3E5354940,False
6116977,102032,50.42108,2.37705,160,FR,1,GC9Z9BE,42236,"🔹Les Mystères de Brias #16🔹

▪️Le 15 février 2025
▪️A 12:13

▶ Cotations lors de l'enregistrement : D 2.5 / T1.5
▶ Taille du conteneur : Micro

Je récupère les boîtes de la série pour une remise au propre.

Bon Geocaching !!!

Pioukpiouk62",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:13:17+00,2025-02-15 11:12:00+00,2025-03-22 18:23:00+00,5,0101000020E610000087A757CA32040340F67F0EF3E5354940,False
6116976,78658,45.6274,-0.60042,63,FR,0,GCAWREQ,30322,"Journée geocaching entre géo-copains. 
Partis de bon matin, on profite du temps plus clément pour aller découvrir ces caches repérées depuis un moment. 
La Team est composée de Snoopy, les Koalablanc  et moi-même. 

Sur place, la boîte est trouvée après de très longues minutes de recherche et l'aide de l'owner, loguée en Team Cagouille 17 et remise en place soigneusement. 

Merci sybriel17 pour cette cache ""La boucle des drôles n°7/9"" et cette belle balade découverte de la région. 

*""Je ne veux désormais collectionner que les moments de bonheur"" Stendhal*",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:00:54+00,2025-02-15 10:57:00+00,2025-03-22 18:23:00+00,5,0101000020E610000082A8FB00A436E3BF55C1A8A44ED04640,False
6116975,53390,45.6274,-0.60042,63,FR,0,GCAWREQ,30322,"Journée geocaching entre géo-copains. 
Partis de bon matin, on profite du temps plus clément pour aller découvrir ces caches repérées depuis un moment. 
La Team est composée de Snoopy, les Koalablanc  et moi-même. 

Sur place, la boîte est trouvée après de très longues minutes de recherche et l'aide de l'owner, loguée en Team Cagouille 17 et remise en place soigneusement. 

Merci sybriel17 pour cette cache ""La boucle des drôles n°7/9"" et cette belle balade découverte de la région. 

*""Je ne veux désormais collectionner que les moments de bonheur"" Stendhal*",0,0,NULL,c:geo,2025.01.18,2025-02-15 11:00:53+00,2025-02-15 10:57:00+00,2025-03-22 18:23:00+00,5,0101000020E610000082A8FB00A436E3BF55C1A8A44ED04640,False
6116974,70579,43.53718,4.13575,5,FR,607,GCB2C4Q,28105,"--------
#15 février 2025 11:36 ""Bonus labcache 20🦩- Grau Du Roi 07 - by agnes.fleur "" #
--------

une cache de plus pour la team Pantoufle ( # 16804 ) [:D]

{FTF}

Logbook signé en CHOSS'TEAM, composée ce jour-là de jamygil, mini-pantoufle, dadamos38 et Pantoufle

Le logbook est très mouillés 

Après 5 min de séchage au soleil, je le remet en place et continue notre chemin
---
》In: /
》Out: /
》Transit: Trackable's &amp; Geokrety's
》 Cache Rating when found: D2.0 / T1.0
》 Cache Size when found: Micro

[:D] **TB Codes to discover on our Geocaching-profile [Here](http://www.geocaching.com/profile/?u=Pantoufle)**
 
---
**Merci agnes.fleur pour cette cache.**
[;)] 

*[:o)] Pantoufle [:o)]*

--- ---
 
`log with c:geo on Samsung S24 Ultra `

--- ---",0,0,NULL,c:geo,2025.01.18,2025-02-15 10:38:35+00,2025-02-15 10:36:00+00,2025-03-22 18:23:00+00,5,0101000020E61000005EBA490C028B10405B087250C2C44540,False
6116973,73449,47.3925,-0.86117,10,FR,13,GCA4EWZ,45000,une bonus lab,0,0,NULL,www,v2.54.8,2025-02-15 10:35:19+00,2025-02-15 10:33:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000747B4963B48EEBBF0AD7A3703DB24740,False
6116972,73449,47.38592,-1.03123,35,FR,11,GC8AVYK,45000,une cache au passage,0,0,NULL,www,v2.54.8,2025-02-15 10:33:48+00,2025-02-15 10:32:00+00,2025-03-22 18:23:00+00,5,0101000020E61000001D774A07EB7FF0BFA86F99D365B14740,False
6116971,73449,47.39143,-1.18195,13,FR,19,GCAKR5N,45000,une mystery près d'un étang,0,0,NULL,www,v2.54.8,2025-02-15 10:32:52+00,2025-02-15 10:31:00+00,2025-03-22 18:23:00+00,5,0101000020E61000007E1D386744E9F2BF2E56D4601AB24740,False
6116970,73449,47.34587,-1.42682,60,FR,2,GC951KD,45000,une cache pendant une balade à  VTT,0,0,NULL,www,v2.54.8,2025-02-15 10:31:23+00,2025-02-15 10:30:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000A375543541D4F6BF7155D97745AC4740,False
6116969,73449,47.35228,-1.40602,70,FR,1,GC94YNX,45000,une cache pendant une balade à VTT,0,0,NULL,www,v2.54.8,2025-02-15 10:30:05+00,2025-02-15 10:28:00+00,2025-03-22 18:23:00+00,5,0101000020E6100000C959D8D30E7FF6BF7784D38217AD4740,False
